"Relative Energy Availability (fraction of Earth)","P Concentration (mol/m^3)","Steady State Biomass (cells/ml)","Flow (Mortality) Rate (same units as growth rate)"
0.00005011872336272725,50.11872336272725,1.0816337407988882e8,0.0007083040799843715
0.00006309573444801943,50.11872336272725,1.36165882161203e8,0.0008916775267978494
0.00007943282347242822,50.11872336272725,1.7141676516119355e8,0.0011225167037782655
0.0001,50.11872336272725,2.1579153331900698e8,0.0014131033242670936
0.00012589254117941688,50.11872336272725,2.716505668754205e8,0.0017788942558889798
0.00015848931924611142,50.11872336272725,3.419642245329118e8,0.0022393407889341713
0.00019952623149688788,50.11872336272725,4.304700906089451e8,0.002818918363853532
0.0002511886431509582,50.11872336272725,5.418705335782984e8,0.0035484202764792866
0.00031622776601683794,50.11872336272725,6.820807781257515e8,0.004466582169204641
0.00039810717055349773,50.11872336272725,8.585401973719751e8,0.005622120517257006
0.0005011872336272725,50.11872336272725,1.0806026055089905e9,0.00707628844640052
0.0006309573444801943,50.11872336272725,1.3600250752534568e9,0.00890607673696888
0.0007943282347242822,50.11872336272725,1.711579321058778e9,0.011208217445490037
0.001,50.11872336272725,2.153815065373873e9,0.01410418278198665
0.0012589254117941688,50.11872336272725,2.710011088369477e9,0.017746413025919713
0.001584893192461114,50.11872336272725,3.409356813213213e9,0.022326054096117365
0.001995262314968883,50.11872336272725,4.288415101800506e9,0.028082536617564907
0.002511886431509582,50.11872336272725,5.3929249551560755e9,0.03531538084206661
0.0031622776601683794,50.11872336272725,6.780010092156938e9,0.044398659448922816
0.003981071705534978,50.11872336272725,8.520864242658313e9,0.0557985820932512
0.005011872336272725,50.11872336272725,1.0703983609445307e10,0.07009466307024648
0.006309573444801942,50.11872336272725,1.3439006775419178e10,0.08800486681337348
0.00794328234724282,50.11872336272725,1.6861195318852604e10,0.11041494904697793
0.01,50.11872336272725,2.1136534106469257e10,0.13841185587750668
0.012589254117941687,50.11872336272725,2.6467333895510746e10,0.17332041223759734
0.01584893192461114,50.11872336272725,3.3098060900262993e10,0.21674149659900951
0.01995262314968883,50.11872336272725,4.132087474441951e10,0.27058830606038653
0.025118864315095822,50.11872336272725,5.148000381707005e10,0.33711500821323837
0.03162277660168379,50.11872336272725,6.3973610627958015e10,0.4189289563557385
0.039810717055349776,50.11872336272725,7.925121209532816e10,0.5189737963377304
0.05011872336272725,50.11872336272725,9.78040923302912e10,0.6404666850137591
0.06309573444801943,50.11872336272725,1.2014565189906152e11,0.7867696080726952
0.07943282347242822,50.11872336272725,1.4677859680336444e11,0.961174518221124
0.1,50.11872336272725,1.7814675753034192e11,1.1665878239132799
0.12589254117941687,50.11872336272725,2.1457168894285052e11,1.4051152159455023
0.15848931924611143,50.11872336272725,2.561783934295104e11,1.6775752680967657
0.19952623149688828,50.11872336272725,3.0282024786703784e11,1.9830078239617666
0.25118864315095824,50.11872336272725,3.540190698005049e11,2.3182815224241917
0.31622776601683794,50.11872336272725,4.0893952756674457e11,2.677926223242991
0.39810717055349776,50.11872336272725,4.664146152593921e11,3.0542998289718
0.5011872336272725,50.11872336272725,5.250289442902912e11,3.438133716841733
0.6309573444801942,50.11872336272725,5.83250940989805e11,3.8193984301329857
0.7943282347242822,50.11872336272725,6.395894203038173e11,4.188328995564819
1.,50.11872336272725,6.927415816444125e11,4.53639406895832
1.e-8,63.095734448019364,27171.61482186346,1.4134022640099402e-7
1.2589254117941661e-8,63.095734448019364,34207.03614662744,1.779368017502255e-7
1.5848931924611143e-8,63.095734448019364,43064.10656223063,2.2400915987190257e-7
1.9952623149688786e-8,63.095734448019364,54214.497317149064,2.820108213889978e-7
2.511886431509582e-8,63.095734448019364,68252.00786057804,3.550305855670996e-7
3.162277660168379e-8,63.095734448019364,85924.18613038553,4.469570199844763e-7
3.981071705534969e-8,63.095734448019364,108172.13946037198,5.626855406909854e-7
5.011872336272725e-8,63.095734448019364,136180.65215477432,7.083791105766505e-7
6.30957344480193e-8,63.095734448019364,171441.27893255767,8.91796439005075e-7
7.943282347242822e-8,63.095734448019364,215831.77464720097,1.122705160406484e-6
1.e-7,63.095734448019364,271716.09424514684,1.4134019948870994e-6
1.2589254117941662e-7,63.095734448019364,342070.27740222495,1.779367590971322e-6
1.584893192461114e-7,63.095734448019364,430640.93498720456,2.240090922713104e-6
1.9952623149688787e-7,63.095734448019364,542144.7693982678,2.820107142492897e-6
2.5118864315095823e-7,63.095734448019364,682519.7523522221,3.5503041576212613e-6
3.162277660168379e-7,63.095734448019364,859241.3420254587,4.469567508617705e-6
3.981071705534969e-7,63.095734448019364,1.0817205728387416e6,5.6268511416032255e-6
5.011872336272725e-7,63.095734448019364,1.3618052204990366e6,7.083784345712688e-6
6.30957344480193e-7,63.095734448019364,1.7144107276515018e6,8.917953676090707e-6
7.943282347242822e-7,63.095734448019364,2.158314485423922e6,0.000011227034623588953
1.e-6,63.095734448019364,2.717155770001854e6,0.000014133993036643241
1.2589254117941661e-6,63.095734448019364,3.4206945728558656e6,0.000017793633256732365
1.584893192461114e-6,63.095734448019364,4.306396353767633e6,0.00002240084162676333
1.995262314968883e-6,63.095734448019364,5.421427096473454e6,0.00002820096428566875
2.5118864315095823e-6,63.095734448019364,6.825164880149301e6,0.000035502871772132496
3.162277660168379e-6,63.095734448019364,8.592361684013661e6,0.00004469540596525378
3.981071705534969e-6,63.095734448019364,1.0817123733391292e7,0.000056268084888925734
5.011872336272725e-6,63.095734448019364,1.361792225258445e7,0.00007083716745884098
6.309573444801943e-6,63.095734448019364,1.7143901311993454e7,0.00008917846537906142
7.943282347242822e-6,63.095734448019364,2.1582818422463246e7,0.00011226864821655128
0.00001,63.095734448019364,2.717104034348487e7,0.00014133723920002337
0.000012589254117941661,63.095734448019364,3.4206125777969666e7,0.00017793206738170257
0.00001584893192461114,63.095734448019364,4.306266401503736e7,0.00022400165645525624
0.00001995262314968883,63.095734448019364,5.421221137644585e7,0.000281998929378381
0.000025118864315095822,63.095734448019364,6.824838461358355e7,0.0003550117382066248
0.000031622776601683795,63.095734448019364,8.591844353288318e7,0.00044692714934257196
0.000039810717055349695,63.095734448019364,1.0816303834798068e8,0.0005626381997348182
0.00005011872336272725,63.095734448019364,1.3616622832255363e8,0.0007083040818552253
0.00006309573444801943,63.095734448019364,1.714184193172642e8,0.0008916775297627899
0.00007943282347242822,63.095734448019364,2.1579554648594537e8,0.0011225167084770546
0.0001,63.095734448019364,2.7165867857925177e8,0.001413103331713525
0.00012589254117941688,63.095734448019364,3.4197928435067374e8,0.0017788942676894852
0.00015848931924611142,63.095734448019364,4.3049673087431145e8,0.002239340807634134
0.00019952623149688788,63.095734448019364,5.419162410924035e8,0.002818918393485831
0.0002511886431509582,63.095734448019364,6.821575991465583e8,0.0035484203234330556
0.00031622776601683794,63.095734448019364,8.586674469100947e8,0.0044665822436008844
0.00039810717055349773,63.095734448019364,1.080811168069222e9,0.005622120635126293
0.0005011872336272725,63.095734448019364,1.3603642254460585e9,0.007076288633129365
0.0006309573444801943,63.095734448019364,1.7121275307651334e9,0.008906077032751892
0.0007943282347242822,63.095734448019364,2.154697111951994e9,0.011208217913951053
0.001,63.095734448019364,2.711425111332458e9,0.014104183523802698
0.0012589254117941688,63.095734448019364,3.4116170579954615e9,0.017746414200334584
0.001584893192461114,63.095734448019364,4.292019360845985e9,0.02232605595488168
0.001995262314968883,63.095734448019364,5.398660817209423e9,0.028082539558416157
0.002511886431509582,63.095734448019364,6.789122027529757e9,0.03531538549287224
0.0031622776601683794,63.095734448019364,8.535315771207523e9,0.04439866679981633
0.003981071705534978,63.095734448019364,1.0726867520532274e10,0.05579859370363994
0.005011872336272725,63.095734448019364,1.3475184790156532e10,0.07009468139214034
0.006309573444801942,63.095734448019364,1.6918291207962872e10,0.08800489569448257
0.00794328234724282,63.095734448019364,2.1226467187999027e10,0.11041499450978799
0.01,63.095734448019364,2.660867073984449e10,0.13841192731844537
0.012589254117941687,63.095734448019364,3.3319590672615456e10,0.17332052425875377
0.01584893192461114,63.095734448019364,4.166698558214384e10,0.2167416717791342
0.01995262314968883,63.095734448019364,5.201865580958858e10,0.270588579095706
0.025118864315095822,63.095734448019364,6.480795192615118e10,0.3371154320094455
0.03162277660168379,63.095734448019364,8.053612353556534e10,0.41892961081374114
0.039810717055349776,63.095734448019364,9.976907237505338e10,0.5189748007038301
0.05011872336272725,63.095734448019364,1.2312528388063051e11,0.6404682146722082
0.06309573444801943,63.095734448019364,1.512510899627252e11,0.7867719163967074
0.07943282347242822,63.095734448019364,1.8477936435729044e11,0.9611779633573432
0.1,63.095734448019364,2.242688685602799e11,1.1665928989257326
0.12589254117941687,63.095734448019364,2.701244377118788e11,1.4051225784656045
0.15848931924611143,63.095734448019364,3.2250347251882e11,1.677585762725784
0.19952623149688828,63.095734448019364,3.812214270410897e11,1.9830224879603975
0.25118864315095824,63.095734448019364,4.4567635313569104e11,2.3183015642113864
0.31622776601683794,63.095734448019364,5.148166787543451e11,2.677952965736404
0.39810717055349776,63.095734448019364,5.871732713001652e11,3.054334616904935
0.5011872336272725,63.095734448019364,6.609642878343591e11,3.4381777978418557
0.6309573444801942,63.095734448019364,7.342615967005771e11,3.81945282982746
0.7943282347242822,63.095734448019364,8.051878909860178e11,4.188394412275725
1.,63.095734448019364,8.721030076676282e11,4.5364708102737445
1.e-8,79.43282347242821,34206.35931518471,1.413402264010532e-7
1.2589254117941661e-8,79.43282347242821,43063.254651641364,1.7793680175031931e-7
1.5848931924611143e-8,79.43282347242821,54213.425315501016,2.240091598720512e-7
1.9952623149688786e-8,79.43282347242821,68250.65799875576,2.8201082138923333e-7
2.511886431509582e-8,79.43282347242821,85922.48690198087,3.5503058556747293e-7
3.162277660168379e-8,79.43282347242821,108170.00072737676,4.4695701998506804e-7
3.981071705534969e-8,79.43282347242821,136177.96024876367,5.626855406919233e-7
5.011872336272725e-8,79.43282347242821,171437.89106889034,7.083791105781368e-7
6.30957344480193e-8,79.43282347242821,215827.51130906452,8.917964390074309e-7
7.943282347242822e-8,79.43282347242821,271710.7289675766,1.1227051604102176e-6
1.e-7,79.43282347242821,342063.52665669774,1.4134019948930168e-6
1.2589254117941662e-7,79.43282347242821,430632.44261023414,1.7793675909807007e-6
1.584893192461114e-7,79.43282347242821,542134.0880073641,2.240090922727968e-6
1.9952623149688787e-7,79.43282347242821,682506.3209026997,2.8201071425164544e-6
2.5118864315095823e-7,79.43282347242821,859224.4569407833,3.550304157658597e-6
3.162277660168379e-7,79.43282347242821,1.0816993546134448e6,4.469567508676878e-6
3.981071705534969e-7,79.43282347242821,1.361778569163787e6,5.626851141697009e-6
5.011872336272725e-7,79.43282347242821,1.7143772717989562e6,7.083784345861325e-6
6.30957344480193e-7,79.43282347242821,2.158272520591384e6,8.917953676326282e-6
7.943282347242822e-7,79.43282347242821,2.7171031824296787e6,0.000011227034623962317
1.e-6,79.43282347242821,3.4206287548387167e6,0.000014133993037234979
1.2589254117941661e-6,79.43282347242821,4.306314104370341e6,0.00001779363325767021
1.584893192461114e-6,79.43282347242821,5.421324518947542e6,0.000022400841628249703
1.995262314968883e-6,79.43282347242821,6.825037277036567e6,0.0000282009642880245
2.5118864315095823e-6,79.43282347242821,8.592203473604687e6,0.000035502871775866095
3.162277660168379e-6,79.43282347242821,1.0816928412472688e7,0.000044695405971171114
3.981071705534969e-6,79.43282347242821,1.3617682467221895e7,0.00005626808489830404
5.011872336272725e-6,79.43282347242821,1.714360912162477e7,0.00007083716747370454
6.309573444801943e-6,79.43282347242821,2.158246592115794e7,0.00008917846540261843
7.943282347242822e-6,79.43282347242821,2.7170620889092628e7,0.00011226864825388639
0.00001,79.43282347242821,3.420563625897523e7,0.000141337239259195
0.000012589254117941661,79.43282347242821,4.306210883078807e7,0.00017793206747548226
0.00001584893192461114,79.43282347242821,5.421160924941988e7,0.000224001656603885
0.00001995262314968883,79.43282347242821,6.82477800066062e7,0.0002819989296139376
0.000025118864315095822,79.43282347242821,8.59179255311146e7,0.0003550117385799487
0.000031622776601683795,79.43282347242821,1.0816277157307109e8,0.00044692714993423426
0.000039810717055349695,79.43282347242821,1.3616650316844305e8,0.000562638200672507
0.00005011872336272725,79.43282347242821,1.7141973313126412e8,0.0007083040833412973
0.00006309573444801943,79.43282347242821,2.1579873417321992e8,0.0008916775321179258
0.00007943282347242822,79.43282347242821,2.7166512203969145e8,0.0011225167122094358
0.0001,79.43282347242821,3.4199124743166095e8,0.0014131033376284356
0.00012589254117941688,79.43282347242821,4.305178939587787e8,0.0017788942770629603
0.00015848931924611142,79.43282347242821,5.419525528774978e8,0.002239340822488042
0.00019952623149688788,79.43282347242821,6.822186319821838e8,0.0028189184170236033
0.0002511886431509582,79.43282347242821,8.587685509363177e8,0.0035484203607297603
0.00031622776601683794,79.43282347242821,1.080976891626067e9,0.004466582302695923
0.00039810717055349773,79.43282347242821,1.360633741383327e9,0.005622120728753199
0.0005011872336272725,79.43282347242821,1.7125632380279868e9,0.007076288781453366
0.0006309573444801943,79.43282347242821,2.1553982595614657e9,0.008906077267700702
0.0007943282347242822,79.43282347242821,2.7125493593211226e9,0.011208218286062896
0.001,79.43282347242821,3.413414568055855e9,0.014104184113048179
0.0012589254117941688,79.43282347242821,4.2948866422136602e9,0.01774641513320559
0.001584893192461114,79.43282347242821,5.40322567208406e9,0.02232605743135088
0.001995262314968883,79.43282347242821,6.796377361648315e9,0.028082541894417775
0.002511886431509582,79.43282347242821,8.546830001773762e9,0.03531538918713934
0.0031622776601683794,79.43282347242821,1.0745114695968218e10,0.04439867263884033
0.003981071705534978,79.43282347242821,1.3504061105449884e10,0.05579860292610298
0.005011872336272725,79.43282347242821,1.696392037759215e10,0.07009469594574477
0.006309573444801942,79.43282347242821,2.1298450794706944e10,0.08800491863557648
0.00794328234724282,79.43282347242821,2.672201887307316e10,0.11041503062220835
0.01,79.43282347242821,3.349768260380907e10,0.13841198406605265
0.012589254117941687,79.43282347242821,4.194607085651337e10,0.17332061324042444
0.01584893192461114,79.43282347242821,5.24546226144573e10,0.2167418109298552
0.01995262314968883,79.43282347242821,6.548636424008861e10,0.2705887959757621
0.025118864315095822,79.43282347242821,8.158684448428912e10,0.33711576864349796
0.03162277660168379,79.43282347242821,1.0138709191284987e11,0.4189301306696682
0.039810717055349776,79.43282347242821,1.2559952806888066e11,0.5189755985029515
0.05011872336272725,79.43282347242821,1.5500277536837534e11,0.6404694297283108
0.06309573444801943,79.43282347242821,1.9041051636856082e11,0.7867737499732975
